,t,t-tau,t+1
1088,0.535048484560661,0,0
1089,0.512040710414791,0,0
1090,0.499487962246044,0,0
1091,0.501187974261414,0,0
1092,0.520720384664708,0,0
1093,0.559644339374955,0,0
1094,0.615607423402093,0,0
1095,0.682496029674484,0,0
1096,0.752990135640274,0,0
1097,0.82118804145698,0,0
1098,0.883534074318359,0,0
1099,0.938363715357032,0,0
